,개방자치단체코드,관리번호,영업상태명,소재지면적,소재지우편번호,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),경도,위도
260,3010000,3010000-201-2017-00023,영업/정상,2,119.74,100197,서울특별시 중구 을지로7가 105번지 에이피엠플레이스 11,서울특별시 중구 을지로 276 (을지로7가,에이피엠 레지던스,200673.0115,451443.2799,127.0055155,37.56527159
261,3010000,3010000-201-2017-00025,영업/정상,2,896.86,100400,서울특별시 중구 쌍림동 155-1번지 호텔더디자이너스디디피 , 호텔더디자이너스디디피),I,200292.6583,451281.027,127.0012104,37.56380988
262,3010000,3010000-201-2018-00001,영업/정상,175.79,100810,서울특별시 중구 명동2가 53-11 4층,서울특별시 중구 명동4길 31,4536,00:02:00,198524.1716,451104.4005,126.9811941,37.56221724
263,3010000,3010000-201-2018-00002,영업/정상,4,303.56,100080,서울특별시 중구 북창동 12-1번지 호텔 토마스 명동 , 호텔 토마스 명동 (북창동),I,198018.6799,451207.7298,126.9754725,37.56314724
264,3010000,3010000-201-2018-00003,영업/정상,5,464.26,100260,서울특별시 중구 남학동 13-2 지하2층~14층 , 지하2층~14층 (남학동),U,199161.1131,450949.2339,126.9884034,37.56082005
265,3010000,3010000-201-2018-00004,영업/정상,484.97,100-042,서울특별시 중구 남산동2가 27-12,서울특별시 중구 퇴계로20길 32-10 (남산동2가),호텔 룩홈(Look Home),숙박업 기타,198676.5104,450673.848,126.9829191,37.55833825
266,3010000,3010000-201-2018-00005,영업/정상,1,729.22,100862,서울특별시 중구 충무로4가 131-6번지 6~10층 , 6~10층 (충무로4가),I,199498.592,451071.935,126.9922229,37.56192584
267,3010000,3010000-201-2018-00006,영업/정상,540.08,100845,서울특별시 중구 을지로2가 199-40 명동아르누보센텀 405호, 408~414호, 명동아르누보센텀 405호,2022-11-01 10:30:00,198505.1408,451381.1131,126.9809781,37.56471036
268,3010000,3010000-201-2018-00007,영업/정상,24,504.67,100196,서울특별시 중구 을지로6가 58-5 ,4561,00:40:00,200314.647,451554.0669,127.0014593,37.56626994
269,3010000,3010000-201-2018-00008,영업/정상,14,580.64,100874,서울특별시 중구 회현동1가 194-19 AK타워 B동 9층-24층 , AK타워 B동 9층-24층 (회현동1가),U,198107.3055,450816.419,126.9764767,37.55962177
270,3010000,3010000-201-2018-00009,영업/정상,11,132.14,100094,서울특별시 중구 남대문로4가 17-19,4526,00:02:00,197895.4912,451035.703,126.9740787,37.56159702
271,3010000,3010000-201-2018-00010,영업/정상,142.8,100412,서울특별시 중구 광희동2가 228,서울특별시 중구 장충단로10길 27 (광희동2가),르릿,숙박업 기타,200686.3647,451262.1614,127.0056665,37.56363973
272,3010000,3010000-201-2018-00012,영업/정상,4,699.22,100412,서울특별시 중구 광희동2가 14-1번지 2층-19층 , 2층-19층 (광희동2가),U,200625.5246,451359.9061,127.004978,37.56452043
273,3010000,3010000-201-2018-00013,영업/정상,1,570.56,100809,서울특별시 중구 명동2가 22번지 ,4537,00:40:00,198690.3303,451150.1162,126.9830746,37.5626294
274,3010000,3010000-201-2019-00001,영업/정상,349.3,100845,서울특별시 중구 을지로2가 199-40 명동아르누보센텀,서울특별시 중구 명동7길 21,4534,00:09:00,198505.1408,451381.1131,126.9809781,37.56471036
275,3010000,3010000-201-2019-00003,영업/정상,607.64,100042,서울특별시 중구 남산동2가 18-6번지 ,서울특별시 중구 퇴계로20길 35,4629,00:21:20,198730.3971,450725.5631,126.9835289,37.55880428
276,3010000,3010000-201-2019-00007,영업/정상,416.44,100-021,서울특별시 중구 명동1가 7-1,서울특별시 중구 명동길 55,4538,00:05:00,198636.1421,451325.2298,126.982461,37.56420707
277,3010000,3010000-201-2019-00008,영업/정상,610.66,100-042,서울특별시 중구 남산동2가 35-2,서울특별시 중구 퇴계로18길 43, 1~2층 (남산동2가),U,198591.1337,450740.3532,126.9819527,37.55893732
278,3010000,3010000-201-2019-00009,영업/정상,2,170.26,100845,서울특별시 중구 을지로2가 199-13번지 4~9층 , 4~9층 (을지로2가),U,198493.6591,451451.4785,126.980848,37.56534432
279,3010000,3010000-201-2019-00010,영업/정상,4,22.27,100809,서울특별시 중구 명동2가 33-1 4~13층 , 4~13층 (명동2가),U,198606.5951,451266.2808,126.9821267,37.5636759
280,3010000,3010000-201-2019-00011,영업/정상,354.66,100851,서울특별시 중구 을지로6가 18-130번지 10층 ,서울특별시 중구 을지로 255,4564,00:40:00,200513.5245,451579.0998,127.0037104,37.5664954
281,3010000,3010000-201-2019-00012,영업/정상,214.5,100011,서울특별시 중구 충무로1가 22-4번지 6층 ,서울특별시 중구 명동8나길 18,4536,00:23:35,198517.053,451032.0069,126.9811137,37.56156497
282,3010000,3010000-201-2019-00013,영업/정상,5,152.48,100011,서울특별시 중구 충무로1가 24-1 밀레오레 명동, 4-17층 (충무로1가),U,198562.6327,450975.1164,126.9816297,37.56105247
283,3010000,3010000-201-2019-00014,영업/정상,8,871.73,100195,서울특별시 중구 을지로5가 92-2 ,4561,00:40:00,200187.2714,451592.1581,127.0000176,37.56661316
284,3010000,3010000-201-2020-00001,영업/정상,1,578.72,100411,서울특별시 중구 광희동1가 263-2번지 B동 2-12층 , B동 2-12층 (광희동1가),I,200330.9741,451373.1594,127.0016441,37.56463998
285,3010000,3010000-201-2020-00002,영업/정상,165.9,100411,서울특별시 중구 광희동1가 193 ,서울특별시 중구 장충단로 225,4561,00:40:00,200547.6397,451402.8925,127.0040964,37.56490778
286,3010000,3010000-201-2020-00003,영업/정상,5,957.92,100180,서울특별시 중구 다동 130 ,4522,00:23:13,198260.8807,451708.9092,126.9782126,37.56766332
287,3010000,3010000-201-2020-00004,영업/정상,796.37,100-858,서울특별시 중구 중림동 128-40,서울특별시 중구 청파로 431 (중림동),랑 호텔(RANG Hotel),숙박업 기타,197199.9838,450649.1078,126.9662084,37.55811194
288,3010000,3010000-201-2020-00005,영업/정상,20,569.5,100032,서울특별시 중구 저동2가 89 , 지하3~지상26층 (저동2가),U,199002.2556,451492.2078,126.9866046,37.56571201
289,3010000,3010000-201-2021-00001,영업/정상,363.57,100013,서울특별시 중구 충무로3가 26-2 ,서울특별시 중구 수표로6길 33,4555,00:40:00,199245.2648,451184.7897,126.9893555,37.56294246
290,3010000,3010000-201-2021-00002,영업/정상,608.59,100411,서울특별시 중구 광희동1가 182-30,서울특별시 중구 을지로44길 17-7,4561,00:07:00,200540.4913,451440.6143,127.0040156,37.56524765
291,3010000,3010000-201-2021-00003,영업/정상,420.88,100042,서울특별시 중구 남산동2가 43-7 ,서울특별시 중구 소공로6길 38,4630,00:22:54,198614.5502,450677.0473,126.9822179,37.55836698
292,3010000,3010000-201-2021-00004,영업/정상,570,100860,서울특별시 중구 충무로2가 12-27 ,서울특별시 중구 명동8가길 47,5,2021-07-06 13:24:00,198841.349,451075.9012,126.984784,37.56196094
293,3010000,3010000-201-2021-00005,영업/정상,2,597.18,100860,서울특별시 중구 충무로2가 12-5 , 지하1~8층 (충무로2가),U,198898.282,451082.8393,126.9854284,37.56202352
294,3010000,3010000-201-2021-00006,영업/정상,7,114.16,100195,서울특별시 중구 을지로5가 19-29 ,4546,00:22:47,200095.7259,451681.0371,126.9989814,37.56741396
295,3010000,3010000-201-2021-00007,영업/정상,227.17,100041,서울특별시 중구 남산동1가 16-2 ,서울특별시 중구 소공로6길 13-8 (남산동1가),더로드(The Road),숙박업 기타,198516.0741,450736.3608,126.9811032,37.55890123
296,3010000,3010000-201-2021-00008,영업/정상,8,654.92,100092,서울특별시 중구 남대문로2가 9-1 , 9층~18층 (남대문로2가),I,198401.7013,451374.3122,126.9798073,37.5646489
297,3010000,3010000-201-2021-00009,영업/정상,832.9,100-809,서울특별시 중구 명동2가 25-26,서울특별시 중구 명동10길 35-9,4537,00:05:00,198677.2939,451128.6348,126.9829271,37.56243583
298,3010000,3010000-201-2022-00001,영업/정상,14,108.13,100011,서울특별시 중구 충무로1가 24-1, 3층~17층 (충무로1가),U,198562.6327,450975.1164,126.9816297,37.56105247
299,3010000,3010000-201-2022-00002,영업/정상,212.22,100876,서울특별시 중구 회현동2가 42-10,서울특별시 중구 소공로6나길 8,2층 (회현동2가),I,198483.8116,450642.3149,126.9807383,37.55805383
300,3010000,3010000-201-2022-00003,영업/정상,230.02,100310,서울특별시 중구 오장동 139-6,서울특별시 중구 동호로 339,3층 (오장동),U,200119.8394,451387.3212,126.9992543,37.56476761
301,3010000,3010000-201-2022-00004,영업/정상,9,838.83,100866,서울특별시 중구 필동1가 44-1, 지하4층~지상19층 (필동1가),I,199303.8896,451060.843,126.9900192,37.56182576
302,3010000,3010000-201-2022-00005,영업/정상,11,212.43,100011,서울특별시 중구 충무로1가 21-17,4535,00:07:00,198403.0832,451049.0124,126.9798237,37.56171799
303,3010000,3010000-201-2022-00006,영업/정상,20,543.53,100011,서울특별시 중구 충무로1가 21-17,4535,00:07:00,198403.0832,451049.0124,126.9798237,37.56171799
304,3010000,3010000-201-2023-00001,영업/정상,2559.05,100-080,서울특별시 중구 북창동 13-2,서울특별시 중구 남대문로1길 56,4526,00:02:00,197965.0735,451239.6468,126.9748657,37.56343469
305,3010000,3010000-201-2023-00002,영업/정상,537.5,100-281,서울특별시 중구 인현동1가 94-1,서울특별시 중구 마른내로 53,4549,00:09:00,199396.1834,451351.5857,126.9910635,37.5644454
306,3010000,3010000-201-2023-00003,영업/정상,394.32,100-862,서울특별시 중구 충무로4가 148-1,서울특별시 중구 퇴계로37길 14,4557,00:05:00,199397.0138,451070.7637,126.9910732,37.56191522
307,3010000,3010000-201-2023-00004,영업/정상,349.92,100-862,서울특별시 중구 충무로4가 148-1,서울특별시 중구 퇴계로37길 14,4557,00:05:00,199397.0138,451070.7637,126.9910732,37.56191522
308,3010000,3010000-201-2023-00005,영업/정상,394.32,100-862,서울특별시 중구 충무로4가 148-1,서울특별시 중구 퇴계로37길 14,4557,00:05:00,199397.0138,451070.7637,126.9910732,37.56191522
309,3010000,3010000-201-2023-00006,영업/정상,2280,100-101,서울특별시 중구 태평로1가 61-1,서울특별시 중구 세종대로 135,4519,00:02:00,197867.1566,451779.8809,126.9737558,37.56830191
310,3010000,3010000-201-2023-00007,영업/정상,30.24,100-863,서울특별시 중구 충무로4가 127-8,서울특별시 중구 충무로2길 42,4557,00:03:00,199531.4158,451105.7387,126.9925944,37.56223043
311,3010000,3010000-201-2023-00008,영업/정상,1222.7,100-101,서울특별시 중구 태평로1가 31-28,서울특별시 중구 무교로 17-27,4520,00:02:00,198012.1782,451664.0602,126.9753977,37.56725871
312,3010000,3010000-201-2023-00009,영업/정상,3724.37,100-412,서울특별시 중구 광희동2가 73,서울특별시 중구 퇴계로 337,4565,00:05:00,200721.9771,451377.4062,127.0060697,37.56467804
313,3010000,3010000-214-2003-00001,영업/정상,406.64,100871,서울특별시 중구 황학동 1591,서울특별시 중구 난계로15길 10 (황학동),우성빌,숙박업(생활),201980.0741,451845.4607,127.0203109,37.5688934
314,3010000,3010000-214-2015-00001,영업/정상,417.13,100871,서울특별시 중구 황학동 2143번지 2~7층 ,서울특별시 중구 난계로23길 11 (황학동,4573,00:59:59,201949.3904,452008.3631,127.019964,37.5703612
315,3010000,3010000-214-2016-00001,영업/정상,1261.96,100-015,서울특별시 중구 충무로5가 19-5,서울특별시 중구 퇴계로 245,4559,00:00:00,199847.3665,451150.4109,126.9961704,37.56263305
316,3010000,3010000-214-2016-00002,영업/정상,7224.48,100-015,서울특별시 중구 충무로5가 22-5 현대프레스타워 5~15층,서울특별시 중구 마른내로12길 7-4 (충무로5가,4559,00:00:00,199995.9462,451285.6007,126.997852,37.56385112
317,3010000,3010000-214-2018-00001,영업/정상,19,995.98,100196,서울특별시 중구 을지로6가 58-5 ,4561,00:40:00,200314.647,451554.0669,127.0014593,37.56626994
318,3010000,3010000-214-2018-00002,영업/정상,675.6,100871,서울특별시 중구 황학동 1776 ,서울특별시 중구 난계로21길 63 (황학동),빅 스테이,숙박업(생활),201728.2425,452007.8334,127.0174607,37.57035685
319,3010000,3010000-214-2019-00001,영업/정상,219.68,100290,서울특별시 중구 예관동 70-19번지 충무빌딩 ,서울특별시 중구 퇴계로45길 23,4559,00:21:51,199828.3826,451249.5741,126.9959555,37.56352649
320,3010000,3010000-214-2019-00003,영업/정상,18,344.01,100130,서울특별시 중구 순화동 151 ,4511,00:40:00,197462.1988,450878.2118,126.9691752,37.56017692
321,3010000,3010000-214-2019-00004,영업/정상,131.44,100400,서울특별시 중구 쌍림동 3-1번지 3~6층 ,서울특별시 중구 퇴계로 301,4560,00:40:00,200385.9858,451300.0891,127.0022667,37.5639816
322,3010000,3010000-214-2020-00002,영업/정상,112.32,100871,서울특별시 중구 황학동 1529 ,서울특별시 중구 난계로17길 30-15,4573,00:23:12,201827.3341,451956.2308,127.0185822,37.56989173
323,3010000,3010000-214-2021-00001,영업/정상,1350.84,100-281,서울특별시 중구 인현동1가 158,서울특별시 중구 충무로 24,4556,00:00:00,199345.4661,451233.3698,126.9904896,37.56338025
324,3010000,3010000-214-2021-00002,영업/정상,654.42,100-281,서울특별시 중구 인현동1가 158,서울특별시 중구 충무로 24 (인현동1가),더쉐어(The Share),숙박업(생활),199345.4661,451233.3698,126.9904896,37.56338025
325,3010000,3010000-214-2021-00004,영업/정상,837.79,100-281,서울특별시 중구 인현동1가 158,서울특별시 중구 충무로 24 (인현동1가),쉼,00:07:00,199345.4661,451233.3698,126.9904896,37.56338025
326,3010000,3010000-214-2021-00005,영업/정상,482.44,100-080,서울특별시 중구 북창동 120-2,서울특별시 중구 남대문로1길 14,4526,00:00:00,197955.2366,451040.2211,126.9747549,37.56163786
327,3010000,3010000-214-2021-00006,영업/정상,444.72,100-846,서울특별시 중구 을지로3가 5-14,서울특별시 중구 충무로9길 41,4543,00:00:00,199055.0296,451604.6814,126.9872018,37.56672545
328,3010000,3010000-214-2022-00001,영업/정상,6689.45,100-014,서울특별시 중구 충무로4가 334,서울특별시 중구 창경궁로1길 14,4558,00:00:00,199711.2056,451182.2241,126.9946292,37.56291964
329,3010000,3010000-214-2022-00003,영업/정상,367.7,100-864,서울특별시 중구 태평로2가 68-6,서울특별시 중구 남대문로1길 43,4526,00:00:00,197916.1729,451198.4543,126.9743123,37.56306344
330,3010000,3010000-214-2023-00001,영업/정상,1331.36,100-310,서울특별시 중구 오장동 139-1,서울특별시 중구 동호로 347,4547,00:00:00,200112.1273,451452.2852,126.999167,37.56535293
331,3010000,3010000-214-2023-00002,영업/정상,2808.85,100-093,서울특별시 중구 남대문로3가 94,서울특별시 중구 남대문로 27 (남대문로3가),더스테이클래식호텔,숙박업(생활),198037.3385,451010.5466,126.9756842,37.56137068
332,3010000,3010000-214-2023-00003,영업/정상,4106.12,100-866,서울특별시 중구 필동1가 43-1,서울특별시 중구 충무로 3,4554,00:05:00,199297.8766,451025.5166,126.9899512,37.56150747
333,3010000,3010000-214-2023-00004,영업/정상,2386.42,100-866,서울특별시 중구 필동1가 43-1,서울특별시 중구 충무로 3,4554,00:05:00,199297.8766,451025.5166,126.9899512,37.56150747
334,3010000,3010000-214-2023-00005,영업/정상,650.93,100-400,서울특별시 중구 쌍림동 25-16,서울특별시 중구 퇴계로53길 8,4560,00:05:00,200281.8717,451298.4582,127.0010883,37.56396694
335,3010000,3010000-214-2023-00007,영업/정상,428.89,100-197,서울특별시 중구 을지로7가 81-2,서울특별시 중구 퇴계로63길 10,4565,00:00:00,200698.7749,451404.813,127.0058071,37.56492499
336,3010000,3010000-214-2023-00008,영업/정상,33.6,100-197,서울특별시 중구 을지로7가 52,서울특별시 중구 퇴계로67길 13-2,4565,00:04:00,200735.5259,451431.5483,127.0062231,37.56516585
